participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.payoff,player.id_in_group,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.is_demo
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,292.35,7,-99,-99,-5,225,517.35,25.87,2,545.22,2,44,46,49,,24,26,29,,1,5,0,0,0,0,18.5,0.5,9.75,7,33,55,72,81,0.972427379,3.394674596,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,163.84,9,-99,-99,-1,45,208.84,10.44,8,227.28,8,44,46,49,,24,26,29,,1,5,0,0,0,0,18.5,0.5,9.75,7,33,55,72,81,0.972427379,3.394674596,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,428.76,4,-99,-99,0,0,428.76,21.44,4,454.2,4,43,45,46,,24,26,29,,2,5,0,0,1,1,18.5,0.5,9.75,7,33,55,72,70,0.91512671,3.062285821,1,45,7,1,72,0,0,27,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,517.3,5,-99,-99,0,0,517.3,25.87,5,548.17,5,47,48,46,,25,27,30,,2,5,0,0,0,0,17.25,0.25,10.25,8.75,45,68,80,85,0.954431443,3.25796193,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,452.72,3,-99,-99,0,0,452.72,22.64,3,478.36,3,46,47,46,,25,27,30,,1,5,0,0,0,0,17.25,0.25,10.25,8.75,45,68,80,85,0.954431443,3.25796193,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,529.8,0,-99,-99,2,-90,439.8,21.99,2,463.79,2,44,45,45,,25,27,30,,1,5,0,0,0,0,17.25,0.25,10.25,8.75,45,68,80,85,0.954431443,3.25796193,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,516.02,0,-99,-99,0,0,516.02,25.8,0,541.82,0,45,46,48,,25,27,30,,0,5,0,1,0,1,17.25,0.25,10.25,8.75,45,68,56,69,0.701037752,2.457364331,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,286.37,12,-99,-99,5,-225,61.37,3.07,17,81.44,17,47,50,51,,25,27,30,,2,5,,,0,,17.25,0.25,10.25,8.75,45,45,45,68,-0.787645037,2.877853242,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,140.74,9,-99,-99,3,-135,5.74,0.29,12,18.03,12,46,47,45,,25,27,30,,1,5,0,0,1,1,17.25,0.25,10.25,8.75,45,68,80,79,0.914341572,2.987014697,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,610.95,2,-99,-99,0,0,610.95,30.55,2,643.5,2,44,49,55,,25,27,30,,1,5,0,0,0,1,17.25,0.25,10.25,8.75,45,68,80,85,1.171885082,3.666686288,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,678.75,0,-99,-99,0,0,678.75,33.94,0,712.69,0,41,37,33,,25,27,30,,4,0,1,0,1,0,17.25,0.25,10.25,8.75,45,30,37,33,-0.796344321,2.958788239,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,542.04,0,-99,-99,0,0,542.04,27.1,0,569.14,0,17,17,14,,25,27,30,,28,0,0,0,,0,17.25,0.25,10.25,8.75,45,68,80,80,0.709906519,3.101407035,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,305.22,6,-99,-99,-5,225,530.22,26.51,1,557.73,1,16,16,23,,25,27,30,,29,0,,0,1,1,17.25,0.25,10.25,8.75,45,45,68,56,0.399988393,2.98450072,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,25.69,13,-99,-99,-5,225,250.69,12.53,8,271.22,8,10,13,26,,25,27,30,,35,0,0,0,0,0,17.25,0.25,10.25,8.75,45,68,80,85,0.954431443,3.25796193,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,624.86,0,-99,-99,0,0,624.86,31.24,0,656.1,0,47,50,53,,25,27,30,,2,5,0,0,1,1,17.25,0.25,10.25,8.75,45,68,80,79,0.914341572,2.987014697,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,414.01,6,-99,-99,0,0,414.01,20.7,6,440.71,6,46,48,50,,25,27,30,,1,5,0,0,1,1,17.25,0.25,10.25,8.75,45,68,80,79,0.914341572,2.987014697,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,634.08,0,-99,-99,0,0,634.08,31.7,0,665.78,0,45,46,50,,25,27,30,,0,5,0,0,1,1,17.25,0.25,10.25,8.75,45,68,80,79,0.914341572,2.987014697,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,670.13,2,-99,-99,0,0,670.13,33.51,2,705.64,2,46,48,50,,25,27,30,,1,5,0,1,0,1,17.25,0.25,10.25,8.75,45,68,56,69,0.701037752,2.457364331,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,545.22,2,-99,-99,0,0,545.22,27.26,2,574.48,2,46,47,50,,25,27,30,,1,5,0,0,0,0,17.25,0.25,10.25,8.75,45,68,80,85,0.954431443,3.25796193,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,227.28,8,-99,-99,0,0,227.28,11.36,8,246.64,8,46,47,48,,25,27,30,,1,5,0,0,0,0,17.25,0.25,10.25,8.75,45,68,80,85,0.954431443,3.25796193,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,454.2,4,-99,-99,0,0,454.2,22.71,4,480.91,4,45,46,48,,25,27,30,,0,5,0,1,0,1,17.25,0.25,10.25,8.75,45,68,56,69,0.701037752,2.457364331,1,45,10,1,72,0,0,28,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,548.17,5,-99,-99,-5,225,773.17,38.66,0,811.83,0,46,44,,,26,28,,,1,5,0,0,0,0,18.25,0.25,10.5,9,44,66,80,83,0.956089965,3.133114434,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,478.36,3,-99,-99,0,0,478.36,23.92,3,505.28,3,45,46,,,26,28,,,0,5,0,0,0,0,18.25,0.25,10.5,9,44,66,80,83,0.956089965,3.133114434,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,463.79,2,-99,-99,0,0,463.79,23.19,2,488.98,2,44,44,,,26,28,,,1,5,0,0,0,0,18.25,0.25,10.5,9,44,66,80,83,0.956089965,3.133114434,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,541.82,0,-99,-99,0,0,541.82,27.09,0,568.91,0,45,46,,,26,28,,,0,5,0,0,1,1,18.25,0.25,10.5,9,44,66,80,78,0.916288425,3.027486681,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,81.44,17,-99,-99,0,0,81.44,4.07,17,102.51,17,42,42,,,26,28,,,3,0,0,0,1,0,18.25,0.25,10.5,9,44,66,80,78,0.561926554,3.22728557,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,18.03,12,-99,-99,0,0,18.03,0.9,12,30.93,12,45,44,,,26,28,,,0,5,0,0,1,1,18.25,0.25,10.5,9,44,66,80,78,0.916288425,3.027486681,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,643.5,2,-99,-99,0,0,643.5,32.18,2,677.68,2,45,50,,,26,28,,,0,5,0,0,1,1,18.25,0.25,10.5,9,44,66,80,78,0.916288425,3.027486681,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,712.69,0,-99,-99,0,0,712.69,35.63,0,748.32,0,42,37,,,26,28,,,3,0,1,0,0,1,18.25,0.25,10.5,9,44,28,35,40,-0.065067819,2.55446131,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,569.14,0,-99,-99,0,0,569.14,28.46,0,597.6,0,15,14,,,26,28,,,30,0,0,0,,1,18.25,0.25,10.5,9,44,66,80,80,1.093526569,3.479852843,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,557.73,1,-99,-99,3,-135,422.73,21.14,4,447.87,4,22,,,,26,28,,,23,0,,0,,1,18.25,0.25,10.5,9,44,44,66,66,0.921692032,3.330428546,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,271.22,8,-99,-99,0,0,271.22,13.56,8,292.78,8,13,20,,,26,28,,,32,0,0,0,1,0,18.25,0.25,10.5,9,44,66,80,78,0.561926554,3.22728557,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,656.1,0,-99,-99,0,0,656.1,32.81,0,688.91,0,44,40,,,26,28,,,1,5,0,0,1,1,18.25,0.25,10.5,9,44,66,80,78,0.916288425,3.027486681,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,440.71,6,-99,-99,1,-45,395.71,19.79,7,422.5,7,47,51,,,26,28,,,2,5,0,0,1,0,18.25,0.25,10.5,9,44,66,80,78,0.561926554,3.22728557,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,665.78,0,-99,-99,0,0,665.78,33.29,0,699.07,0,46,48,,,26,28,,,1,5,0,0,1,1,18.25,0.25,10.5,9,44,66,80,78,0.916288425,3.027486681,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,705.64,2,-99,-99,0,0,705.64,35.28,2,742.92,2,46,47,,,26,28,,,1,5,0,1,0,1,18.25,0.25,10.5,9,44,66,55,68,0.714877089,2.316594063,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,574.48,2,-99,-99,5,-225,349.48,17.47,7,373.95,7,46,48,,,26,28,,,1,5,0,0,0,0,18.25,0.25,10.5,9,44,66,80,83,0.956089965,3.133114434,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,246.64,8,-99,-99,-4,180,426.64,21.33,4,451.97,4,45,44,,,26,28,,,0,5,0,0,0,0,18.25,0.25,10.5,9,44,66,80,83,0.956089965,3.133114434,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,480.91,4,-99,-99,0,0,480.91,24.05,4,508.96,4,45,46,,,26,28,,,0,5,0,1,0,0,18.25,0.25,10.5,9,44,66,55,68,0.257568752,3.230771214,1,45,9,1,72,0,0,29,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,811.83,0,-99,-99,0,0,811.83,40.59,0,852.42,0,43,39,,,27,29,,,2,5,0,0,0,1,20,1.5,10,7.25,26,44,65,95,1.205436322,2.925720707,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,505.28,3,-99,-99,0,0,505.28,25.26,1.2,531.74,3,45,46,,,27,29,,,0,5,0,0,0,0,20,1.5,10,7.25,26,44,65,95,1.019703444,3.596609146,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,488.98,2,-99,-99,0,0,488.98,24.45,0.8,514.23,2,44,46,,,27,29,,,1,5,0,0,0,1,20,1.5,10,7.25,26,44,65,95,1.205436322,2.925720707,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,568.91,0,-99,-99,0,0,568.91,28.45,0,597.36,0,45,46,,,27,29,,,0,5,,0,0,1,20,1.5,10,7.25,26,26,44,65,1.056080071,3.465212601,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,102.51,17,-99,-99,-5,225,327.51,16.38,4.8,348.69,12,44,41,,,27,29,,,1,5,0,0,0,1,20,1.5,10,7.25,26,44,65,95,1.205436322,2.925720707,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,30.93,12,-99,-99,0,0,30.93,1.55,4.8,37.28,12,46,45,,,27,29,,,1,5,0,0,0,1,20,1.5,10,7.25,26,44,65,95,1.205436322,2.925720707,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,677.68,2,-99,-99,0,0,677.68,33.88,0.8,712.36,2,45,50,,,27,29,,,0,5,0,0,0,1,20,1.5,10,7.25,26,44,65,95,1.205436322,2.925720707,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,748.32,0,-99,-99,0,0,748.32,37.42,0,785.74,0,43,39,,,27,29,,,2,5,0,1,0,1,20,1.5,10,7.25,26,44,36,50,0.828101217,2.545536501,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,597.6,0,-99,-99,0,0,597.6,29.88,0,627.48,0,15,14,,,27,29,,,30,0,,0,1,1,20,1.5,10,7.25,26,26,44,36,0.434290508,2.952047745,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,447.87,4,-99,-99,4,-180,267.87,13.39,3.2,284.46,8,18,13,,,27,29,,,27,0,0,0,1,1,20,1.5,10,7.25,26,44,65,60,0.918510205,3.37272777,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,292.78,8,-99,-99,1,-45,247.78,12.39,3.6,263.77,9,6,13,,,27,29,,,39,0,0,1,0,0,20,1.5,10,7.25,26,44,36,50,0.242681826,3.149835875,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,688.91,0,-99,-99,0,0,688.91,34.45,0,723.36,0,43,40,,,27,29,,,2,5,0,0,1,1,20,1.5,10,7.25,26,44,65,60,0.918510205,3.37272777,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,422.5,7,-99,-99,0,0,422.5,21.13,2.8,446.43,7,47,50,,,27,29,,,2,5,0,0,0,1,20,1.5,10,7.25,26,44,65,95,1.205436322,2.925720707,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,699.07,0,-99,-99,0,0,699.07,34.95,0,734.02,0,45,47,,,27,29,,,0,5,0,0,0,1,20,1.5,10,7.25,26,44,65,95,1.205436322,2.925720707,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,742.92,2,-99,-99,0,0,742.92,37.15,0.8,780.87,2,46,48,,,27,29,,,1,5,0,0,1,1,20,1.5,10,7.25,26,44,65,60,0.918510205,3.37272777,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,373.95,7,-99,-99,2,-90,283.95,14.2,3.6,301.75,9,45,48,,,27,29,,,0,5,0,0,0,0,20,1.5,10,7.25,26,44,65,95,1.019703444,3.596609146,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,451.97,4,-99,-99,-2,90,541.97,27.1,0.8,569.87,2,45,44,,,27,29,,,0,5,0,,0,0,20,1.5,10,7.25,26,44,44,65,0.67694258,3.392627199,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,508.96,4,-99,-99,0,0,508.96,25.45,1.6,536.01,4,45,46,,,27,29,,,0,5,0,0,1,1,20,1.5,10,7.25,26,44,65,60,0.918510205,3.37272777,1,45,7,0.4,72,0,0,30,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,852.42,0,-99,-99,0,0,852.42,42.62,0,895.04,0,44,45,,,28,30,,,0,5,0,0,0,1,19.25,1,9.75,8,32,51,68,86,1.192931246,3.334337545,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,531.74,3,-99,-99,0,0,531.74,26.59,3,561.33,3,45,46,,,28,30,,,1,5,0,0,0,0,19.25,1,9.75,8,32,51,68,86,0.989957938,3.592974082,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,514.23,2,-99,-99,0,0,514.23,25.71,2,541.94,2,44,44,,,28,30,,,0,5,0,0,0,1,19.25,1,9.75,8,32,51,68,86,1.192931246,3.334337545,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,597.36,0,-99,-99,0,0,597.36,29.87,0,627.23,0,45,44,,,28,30,,,1,5,0,0,1,1,19.25,1,9.75,8,32,51,68,66,0.91997213,3.220049423,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,348.69,12,-99,-99,0,0,348.69,17.43,12,378.12,12,39,40,,,28,30,,,5,0,0,0,0,1,19.25,1,9.75,8,32,51,68,86,1.192931246,3.334337545,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,37.28,12,-99,-99,0,0,37.28,1.86,12,51.14,12,46,47,,,28,30,,,2,5,0,0,0,1,19.25,1,9.75,8,32,51,68,86,1.192931246,3.334337545,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,712.36,2,-99,-99,0,0,712.36,35.62,2,749.98,2,45,45,,,28,30,,,1,5,0,0,1,1,19.25,1,9.75,8,32,51,68,66,0.91997213,3.220049423,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,785.74,0,-99,-99,0,0,785.74,39.29,0,825.03,0,42,40,,,28,30,,,2,5,0,1,1,0,19.25,1,9.75,8,32,51,42,37,-0.205533918,2.999128192,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,627.48,0,-99,-99,0,0,627.48,31.37,0,658.85,0,15,14,,,28,30,,,29,0,0,0,0,0,19.25,1,9.75,8,32,51,68,86,0.989957938,3.592974082,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,284.46,8,-99,-99,-5,220,504.46,25.22,3,532.68,3,2,18,,,28,30,,,42,0,,,,0,19.25,1,9.75,8,32,32,32,32,-0.750774453,2.835691557,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,263.77,9,-99,-99,0,0,263.77,13.19,9,285.96,9,17,15,,,28,30,,,27,0,,0,0,0,19.25,1,9.75,8,32,32,51,68,0.674048156,3.29709866,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,723.36,0,-99,-99,0,0,723.36,36.17,0,759.53,0,45,44,,,28,30,,,1,5,0,0,0,1,19.25,1,9.75,8,32,51,68,86,1.192931246,3.334337545,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,446.43,7,-99,-99,2,-88,358.43,17.92,9,385.35,9,47,49,,,28,30,,,3,0,,,,0,19.25,1,9.75,8,32,32,32,32,-0.750774453,2.835691557,1,44,6,1,72,0,0,31,lztzt0mf,Pilot 2024-02-20,,0
